process_type,energy_consumption_kwh_per_ton,ambient_temperature_c,humidity_percent,equipment_age_years,production_rate_tons_per_hour,renewable_energy_percent,waste_recycling_percent,carbon_footprint_kg_co2e_per_ton
cement,191.71330006500307,16.932896685755047,40.613817049439035,19.759387013011374,2.498466006079784,42.549741320401324,84.25757494266331,367.37215492422814
cement,231.2166744475521,28.450145253472982,70.93150135530593,6.989549258339565,1.099444658614829,50.59170051724068,20.907698286044983,553.7496881394617
aluminum,103.8028989884254,26.452857062311693,45.40460977858548,16.27781772303826,2.4167196881012276,79.57473321571898,17.862537224811923,305.9223248125482
cement,178.04362355462018,23.860674126752386,67.02635666571938,17.149227279560904,1.3831057251777454,10.043983191878167,91.89579553531784,556.214973993428
aluminum,265.3209815482351,26.711274575866035,62.482465254446296,2.6346109836259206,0.7566211130162872,8.438674196882854,59.77495312917206,335.52646191165604
steel,183.0492676722286,33.65089178704902,61.392783298252496,6.163943805522454,2.296250575299588,47.88760859237367,65.5007209417166,361.09216822298373
plastic,454.0708820496816,31.198488406057987,64.98781314597501,14.874212637387735,2.141701115935094,51.27724224790062,49.62543524584234,311.74142057557884
plastic,211.37971187911612,33.226783801572616,31.256047069603994,6.999689873740424,0.7559662899994095,61.32218529773017,69.67913359967237,173.8197457579578
cement,484.9463824484371,27.562390624871433,85.83854858111759,13.845995490472685,1.8825753283147422,29.601961931425276,56.79010105374994,619.6106727766547
aluminum,486.1948155278805,22.556784274543734,33.72220581772689,7.446800078881782,2.776692444438013,12.953840530577097,65.93868853480183,445.29757744714465
cement,97.85178380670223,17.282799386192643,86.46289560230262,17.580446371345055,2.534389685651147,78.86442566801647,10.015854894506365,450.1413215988349
plastic,228.62658782043178,24.10766270961215,54.89762616478083,14.879357072163689,1.1090994573797783,15.811137647290412,25.344049413356004,370.1079583192327
cement,320.81303027545124,26.634732948423732,54.087706745342594,7.4236037779589665,1.0707081014768847,31.339396044982255,23.826169283966237,531.3391374007662
steel,146.71243912402363,15.839281468872686,51.81872153516697,2.873290374596793,1.024150323530017,20.340898515589167,35.11477359327454,395.4867600554061
plastic,85.67612808403629,26.317011206264933,84.48111272529974,8.529939884466192,1.8334661085491004,11.477556561441604,22.87286936450537,330.9497923513518
cement,285.64853722457485,21.382469796409254,58.19492232201572,10.54732665971171,1.4034693864050536,25.200829790138528,77.26982879309293,401.2226441817357
plastic,422.89380775323013,30.669391200985352,46.62415498280398,18.876723221624882,1.0595562864389165,70.01068948969217,92.52992121639258,235.23349761464044
aluminum,282.3274846389533,26.612904518192682,86.15623489491357,13.7727630585897,2.6657507804865666,64.77400290127115,90.79528978112477,262.66380347648874
aluminum,203.83127847414144,32.47749911042037,30.77443367885952,5.30712238942355,3.051017583122912,28.12338080397584,61.88208710205785,314.0049406611829
steel,222.44691467626328,19.32665555261654,56.55464075596892,1.9188915099268367,4.192194130161237,66.10726487601494,59.98003939151842,249.04047657927208
cement,276.59614168034875,16.36218049447045,43.09045977559639,18.772185064835227,2.5975233169632004,35.63092207822977,11.238208153858707,604.7830651183683
plastic,236.80622279062447,15.286618117340025,58.70012890023335,1.399401027798126,4.1882429887961,65.98830139896829,76.95808600570143,125.77667760579348
glass,285.5306169149037,19.535452506392915,69.9913186015821,2.5220088055824426,2.4882516716087957,13.069340671873615,25.679019340090086,184.7918459850995
plastic,229.00704841809417,25.234148942294016,58.99765709797951,8.272897907657772,4.276159736318386,11.626135393640329,52.98422322141679,222.80405885074998
glass,61.61422678843178,26.06581279246,61.22696424991716,19.89705779166994,1.4082882591369115,20.648314332837472,19.65095459773437,166.6120103946394
steel,475.6869004305197,31.84330753300762,47.79674892942559,2.4665630743028912,1.2644918294857577,10.155553100397814,20.479121240410482,687.2912665728878
cement,124.73368355008117,16.18211641751309,71.44357890679578,14.846938222874943,0.7113784599416291,74.24414001830785,17.74695435279759,450.0854628745309
cement,74.93714979901,21.622929783282995,75.95829449131074,8.859894900719947,3.438378148585727,46.369527778250934,11.888570972174335,376.1577446804664
cement,94.29088509561593,34.13440867778699,65.96158350252993,14.84446940049545,1.9191368446975288,31.451770359521216,30.138539481221496,594.022733564328
glass,263.79044279004563,33.44868567312249,34.364096866720104,6.331415451520403,2.0747203410682133,62.594064977023024,94.36374271376756,134.90027036118215
glass,359.2830031621329,34.23231614092332,73.81460006147208,10.307539057637147,3.3382285002136816,59.17463182104865,62.043440083979156,166.6149195494509
plastic,310.26189340244304,31.652235466522622,78.24993389903304,17.462040487254303,0.7682779640509656,55.364044243179585,21.89892702134984,357.69943715722917
aluminum,256.8400688235818,28.515225857904476,67.11661734563634,11.80249285648763,0.7662968233859382,50.62420885292055,75.3582037885493,363.56037511761286
steel,458.16888218675984,34.83065551654773,42.498923400511075,7.753347409917173,3.5114856346619003,38.70420318885178,45.56311033715835,574.7563778767445
glass,317.2012843745535,26.51186857280164,39.687470043854404,9.963056912850343,2.9906229929443247,45.62295509851124,27.859111397549903,210.50150017247802
plastic,364.7027598136894,21.611220046125815,74.6842036697526,8.835658148889456,1.3809002288253107,41.05400658256287,21.09288756918238,264.9475745845984
cement,109.93195655038554,20.226660357707676,55.14596837502512,12.386686453121385,2.8116853484688717,23.05476207676236,10.549470412125396,422.4737436330187
glass,193.41032179573563,17.093519410710666,37.715789157633154,11.903161361525507,0.77405869894772,2.4744705114852827,70.72519862499232,186.477545934327
plastic,233.31448589577457,25.427540429474824,83.79447950814061,4.729591743910274,0.6015403026740626,68.93319077592808,59.05495200297205,198.69250452811784
aluminum,413.7776970368103,27.23292838779985,47.74485375570124,5.859130329417708,1.9733943143005162,13.169641058920387,25.399607322251704,519.8494316446578
steel,187.88695220796637,26.10267573506377,65.27949776782997,9.103495197595361,3.2693935091937596,6.525994048909274,17.4620001499436,531.2005464949716
plastic,310.53994094936536,15.292179942177658,51.62252954179024,12.491949157889042,2.243530831651424,69.07839159302505,36.248193404717306,170.80234582260408
steel,469.7388225771409,15.402756978985796,39.22702233079297,17.837254587063867,2.563333529841569,45.16725111467708,66.35731231646753,446.7062250983676
steel,381.1630790983949,19.16799147236663,37.97568256247896,13.131286911183574,1.938844379334627,4.569373069635461,21.698527423860714,601.2250210585995
aluminum,149.29297682978682,17.762505862804943,81.54670545881498,10.501106924630648,3.5370194137436965,19.125310726002375,74.4334357859534,290.1881586840883
plastic,144.3606248435904,34.53122046645809,68.73615462350469,18.756333733594794,1.8652349463310993,62.55127303975118,75.09798473020307,235.88247275620105
cement,118.34877755148362,21.57116299771597,33.267962842010256,4.466702772397311,4.843443373455808,34.254715189373826,63.7216327159071,307.12355271489866
aluminum,242.3599376750101,27.904371516893278,74.71288456145007,5.412269127125519,2.32396412291129,21.532925679330333,26.883687178258874,471.27879965018
cement,216.6044835580595,30.025578487475336,83.81971736186466,17.0763600000744,1.3226602484265166,76.50335052106891,42.01749743650431,434.5338666968899
aluminum,161.8429194173417,21.33885243534563,78.52957940950104,17.634284357522034,1.8610984285766135,68.69584969956591,82.86462967643224,258.3498913527429
steel,173.16430595526694,33.23637257372184,35.850461547832516,17.213255114616967,1.9767203255912351,4.30178493295867,66.8953436604636,472.92289510323076
steel,78.65814537613252,18.54254288396508,30.30837765513362,9.46278090100995,0.8791491983808708,54.61220840353592,30.02794235129011,298.9448122923777
aluminum,415.3758055870475,33.91499404451861,48.77517288172936,17.311622636479534,1.0925910654629316,56.403272508287415,73.0681070086888,358.7844674821438
aluminum,337.2577598391943,21.14291296208423,81.58077510481998,19.229971476152826,1.479706308401682,7.052172650931556,26.535477819321148,631.0182420939249
aluminum,426.3989866114414,25.978192632801434,41.3517475434213,14.687295973142469,2.8000113732027523,48.34503857922559,49.17635874755946,412.48649256951757
plastic,470.239674280812,23.044474696942245,58.12739283040746,14.40707253101065,4.649863676230779,11.359540748166772,35.86055842531164,364.9492213159238
plastic,100.66570993813751,23.155560688123252,83.1828217176085,1.896737332250201,4.826374788389223,54.33300546556502,63.66695809968701,139.15783140122034
glass,184.22260440535524,30.510105934379986,53.58730789242475,3.6458273449093754,0.5482188396291152,43.540586961220065,92.94119957665927,130.24288447506993
plastic,287.40364204973895,18.4319273413038,40.047584671079306,9.789277394997908,0.6497058702621129,9.751046602581637,45.348213849675545,285.12692283502815
steel,83.0138303568212,28.262924979504177,65.72198220941236,8.887767425862169,2.3998650524630514,62.805113683714495,26.63557440847017,317.9163958515528
steel,341.93620125275817,23.37939547559049,57.481716995032116,5.87629693653582,3.8845144971363865,41.029979384421424,37.27263613373671,443.689855690341
aluminum,74.62971811624365,19.084842127368578,55.12170859966105,5.173063643296811,0.5010216719821499,73.20012301980218,81.72974995462897,203.1128137076004
steel,125.51656804071288,17.40727152419972,34.05628496834299,14.756554586685503,4.6796358230954835,34.44286567304296,20.126957119664095,310.71844075731326
aluminum,384.8128611564545,29.220019238996223,44.069968660445625,15.238201317758964,4.630283973920989,8.64231659932634,29.77411426287587,550.8891156634878
steel,135.443898093164,15.779156926969284,53.508653677030296,16.24563390457516,2.0356000239097427,35.53467255026932,67.4248757532323,394.1838139254568
aluminum,64.27512131721402,25.699333468188883,32.261863494891166,16.35328852520443,1.943260360069809,44.994349929433675,33.75285112210672,329.41123006357225
steel,292.27774067913094,34.84271278957166,81.45183646511542,2.849970982033201,3.6786739856449824,27.646366869665044,10.59349225982959,447.3713540318554
aluminum,58.2237813755778,33.082707051563816,34.11891996887233,19.845894723002342,4.781285878905978,10.961672802905653,55.6946931838681,381.5525360706863
aluminum,242.66982786355393,16.228502585196654,43.43547526779537,7.902183131579092,2.4739137511072467,78.19970065671146,78.6685798831384,205.38734699518446
cement,479.03129572194274,16.20453889800595,47.85901665409683,6.663257822230079,1.9418057876309671,13.142947461792742,76.56872162851425,573.1509739636849
aluminum,335.70799661892323,17.47692053411635,34.2321382555774,18.279160570031653,1.3555794484341757,65.70001236477634,56.293624044106544,335.26294832641315
plastic,248.0319837799243,24.657025488202095,42.73713850011548,3.195609156932003,4.263894153435378,40.19725198102124,11.222405058653003,216.80161425518156
aluminum,449.6861073475868,18.98439371674153,47.051057742703726,6.490401973500112,2.1967426895076447,31.465653630815098,56.287202595647415,379.2793269738658
steel,137.42310695081065,23.94402064432876,79.7892758830371,13.439781621470416,2.3504183024533436,53.06900272117451,20.04890502615909,378.2455013529425
steel,89.35092580994845,22.547263535933016,54.81099181739755,1.7564173494693227,1.7329464476148733,76.45195738131915,91.05877166552361,186.9568854649628
glass,433.81687273456157,17.316461644735885,72.35737419480043,10.570083577236538,4.231177881278629,40.65133749321554,62.720515112857534,175.4060801634036
glass,204.1659872650093,27.553377543176175,41.52096508440221,3.7743993666422884,4.721288628056591,73.41178223235468,85.434859918095,111.5314776165343
cement,200.6550688508056,21.274062495143124,68.1387193171568,7.76319769594217,1.1682805173965636,47.71736603308349,79.22263325687193,386.96700209233
plastic,109.52092179431676,18.933763946256462,44.24899831016304,6.698054266896188,3.392577817278391,48.07563876301752,69.16678823319833,171.69949839085416
cement,136.9220037837947,24.426165491482422,58.350926569175115,8.186265789623551,2.827820669685139,33.04859181817154,26.944366605050565,440.83512866778653
plastic,61.40687191877232,28.800937768188994,48.96607869281823,2.059076218161393,3.2441574269665265,19.264305285853858,42.8786155744098,190.32578527480575
glass,432.01574126423276,22.945429456809194,44.733037556669466,16.43419742469417,2.0427753416245285,8.919015027102555,58.484806769309536,239.22370754382877
steel,383.7047488100733,25.933545297946235,83.06872365580554,11.525871854559488,2.905516486203389,15.636640029471991,24.12949577439099,599.9028040089896
cement,450.6064798080969,17.298126867238206,30.230228730468053,10.53815575704446,3.124075205537912,46.31722562366435,14.633513832215234,549.5997059616992
glass,165.67821148514395,24.3007266844182,43.61871236829126,15.134198558740886,4.636436139741763,33.90160959447387,39.08127100951107,180.29382088087698
glass,135.6516387927714,33.34441183649726,63.21351195974148,6.68540808172015,2.438862239220218,24.975350702911037,71.63444859433187,172.21279639725446
cement,431.8122984828191,22.265107033516205,77.63610800711108,18.878854128914305,3.3044466788060314,59.33018299615111,78.43327152349646,458.6828601886442
cement,59.01045337948443,16.250138830208215,53.2479878293054,12.085008861350266,2.5889177702845703,49.53634538337239,50.82501199726524,382.36730110834736
cement,148.6067291018604,17.25686374367243,65.7860372775396,10.209100821789843,0.6209044432022088,30.43855083944287,19.020674766734615,406.5576648319051
steel,242.19727041215444,24.50200681383441,83.87731297110115,10.975937464662309,3.682755103575502,20.173830199642396,47.971749839724446,511.9973664698688
steel,279.9368343702779,23.575285822293672,33.22691785064267,1.419631060722415,2.110825375397441,26.69287125069541,42.954088161315575,392.33289178235793
plastic,377.65239680127485,27.00502820199166,73.8750353608425,15.625185834284656,4.889346654581353,45.885062402136796,39.03949457870115,271.25563555598507
glass,282.0544479846829,24.94507773181756,40.70496579380975,3.054945276893778,4.289480881175802,49.13065409500145,37.69508964165314,152.46475468759226
aluminum,203.00197372695146,32.39299369624342,35.28806585860149,15.759170306963984,4.313964348746314,14.5454122269871,46.579455251637036,378.4930465648181
steel,382.9405219701816,30.780456890962682,37.14639215260298,3.6703954319153156,1.7891318198506263,41.44617321580489,73.5813665194492,391.9399314684383
steel,350.11735135640635,23.70792646799503,87.18720686364827,14.665658810940805,4.685743412881475,42.20703786177325,32.00686335741686,552.5759378859964
cement,419.7387064005299,17.02759684939727,77.51347942774376,16.419868082679415,2.670233000366946,4.584824800838945,24.840137356010842,822.5502714351943
cement,486.41848908520313,29.552622753993774,85.35622542563746,15.482029107969364,3.162726360015802,15.361869530907564,66.66828041086362,777.4303912166031
cement,321.1111267057699,24.795717359764815,61.71939623935654,7.354408015243977,2.836907116890364,15.80447245427826,78.43982377563202,570.5896217790729
steel,174.53935937808888,26.163423677808815,50.82014012473199,18.724486112406026,4.651903128216074,40.18974559776764,37.870139491551974,414.3160405682289
glass,263.6460527196431,21.72646788540667,85.23215310615328,1.2280575181809683,2.987666940732571,59.25308648533008,51.226528939543506,164.3032728235714
cement,243.11727138124485,16.497916840039675,36.36962121284803,16.911977872756715,1.5791897849296561,15.596661719890443,52.91747335626184,547.283078352482
plastic,220.0973173817689,34.623631175876845,57.97519689167012,16.046776836311516,2.3103816862206736,33.99628152499443,42.545067519155594,304.16572602361526
cement,429.79706237391116,20.248167529786038,55.302757051554984,1.7585281187112733,2.5208533136069415,46.209046450970696,58.52709956893231,473.55047551517004
glass,448.1635761637929,19.62715284518818,54.25449852642235,19.872038732165183,4.4085066271225735,45.171188631696154,53.913345307613405,209.80573231102585
steel,333.8466890776793,24.11299098879755,58.92104038661595,15.397754647128002,1.7686326001876325,25.44316893556159,88.59455224593411,359.33384021238567
glass,100.98482197922047,18.438251154542087,62.83948106036917,4.1273862002919195,0.7874589534390628,25.391108002230816,28.72712338286724,151.3247058016124
plastic,457.8050837458124,29.868703479123887,61.96962224408365,17.352688613988818,3.6271327090167835,0.8440897960151883,43.49766298583276,406.48195581215487
steel,309.0493638488388,17.52230644750821,64.90329164840861,15.560597048988395,2.328874414583084,70.38701983531743,65.13805103537598,340.60638893301893
glass,192.29680515349852,31.899417072802027,58.57934113241426,13.725334573146709,2.3106787282511045,23.840548575500435,63.16563513609621,213.45057495421344
plastic,390.4029895950103,24.483158917581594,43.54737312903775,12.715817585140227,0.6815023346230339,26.09362033026028,49.82734454024644,301.4809372678622
glass,493.6116467526372,31.772177750679244,78.51423204884341,7.040188801692388,0.5394974537656826,30.570632706079024,35.65379642132896,270.8457717692521
cement,89.0179554180381,25.767262042020455,84.79378117675623,8.371482333559841,4.233046241427658,10.695652351954896,89.50853162176288,362.67650069452355
steel,242.8899256438393,27.57004340472408,42.90933729744333,12.921890076555384,4.656491768973437,79.801450493814,12.758341527207435,409.2784769264917
glass,229.60674520023474,19.845143151695346,42.20927967331875,19.1365230059325,4.6333472124673305,3.7594000802493976,38.79910683641209,195.9248395227614
glass,245.53893348702292,32.39067343629959,40.83945247867819,19.006037364221314,1.4844726878489585,26.097640558474524,74.27633989907635,198.20019327170868
plastic,270.15226463746365,17.66688934632741,44.552656594978245,6.542175563710135,4.659393051736511,18.430931150871153,34.58573173967179,272.5438771421054
cement,229.99235823210583,16.14783687376547,64.99843489105227,17.802525131454463,1.1828431082887358,47.824641072121125,66.50283241742193,390.000483680477
plastic,365.4939143139215,23.21463086982024,60.278237278646095,1.1397078465341126,3.6127405136060995,52.90741431557795,13.264074572739288,225.49484892661604
aluminum,281.52032104041746,32.13670699446352,58.01268594738626,7.834677376295122,2.9126992381373125,57.38902024290935,47.70288436737273,328.4033773357774
plastic,263.9586227761042,30.13855318682883,71.34726542974549,17.409179995925967,4.98564131306499,34.148666303607165,19.447824781581506,313.7373015228604
glass,77.99229118656095,31.454058434344127,48.68291639355506,8.632240962435754,2.7623758622432555,67.15625873676406,65.32082383272622,124.2709051690004
glass,136.70437841901514,17.58142493861763,47.87156390341268,15.820913653760826,2.6223186433786774,18.1985282954832,24.12572496682868,206.6801312050116
glass,53.21393679571027,24.134611857716806,49.75383692048367,1.9971524918948238,2.526063290026778,20.379896586937505,39.91021091949555,142.4194955870573
aluminum,284.6979427599352,17.492948579856268,87.68487242541835,13.082304548485029,3.946407915481392,6.337052000669665,13.999962254101606,534.1417882157891
aluminum,62.1979935513049,30.670030051758175,30.63079347249921,15.475907993172196,4.519870222046552,34.62719368457378,55.52111021331285,318.03241630094317
steel,162.89306227224972,25.19312901607521,84.53192437914021,15.918607804033986,2.693328363953634,75.62973196918223,14.865118948928798,422.7531203961566
glass,114.2664370127903,26.5965915209545,46.95301605111833,6.301157516608136,2.322358643192848,79.90343486525236,14.672136081384876,126.0689298306215
glass,226.5201686855962,23.951037102121237,73.80010326485169,7.797340502580571,0.7875542392176822,5.946768710885717,19.80583811098483,244.61558696761108
aluminum,166.41992633703552,21.94384335124424,77.65094071903101,12.879106375597326,4.7193790098105595,54.37638228614672,58.46543869914898,327.23375109101715
steel,482.33583624710997,25.750802872806926,30.851798068303424,5.895007976507054,2.5247465342098683,55.432712881981416,72.31863214162797,424.1741199530618
plastic,93.64044313224292,16.114136722304902,37.75342800616496,2.0970805098736838,4.302555067200991,4.724011556661756,33.09145626591072,243.78183530707372
glass,281.82516277396496,34.80570341169883,66.68049937486357,8.048500539251211,3.9746841242712714,13.637000926531364,42.68384416503265,208.2413261341874
plastic,267.87786447353335,30.880289005319256,64.58933418839194,7.499319258493552,4.1449043465756255,19.06317364424733,29.072553282982618,235.99193423157038
cement,156.1984726591569,17.87089511887536,41.12453102244326,4.459199448755252,2.80788295719646,67.58380649505169,16.76643154436298,359.60222374959056
cement,306.1429084082425,32.35959253461806,64.98634543679388,14.642269384413028,2.1741960551549333,7.395961362965329,48.92152508580107,780.8529970703183
cement,440.1770820705263,19.879906047049445,88.00405365210648,19.204624276285426,1.6143423938214743,27.84415643818564,86.12223797428022,576.3119200805098
plastic,122.28512567834781,18.460477395023286,46.00632381743544,3.271086521394478,1.536436511072949,8.512941032227568,79.84895544375819,191.6579089999986
cement,209.06293642732427,21.312664307343045,59.4611857601346,7.093938063919853,1.3651606331064137,24.75756392708807,92.86686318886997,335.37043445741045
plastic,492.50334578640195,19.83202552871526,70.87692663194602,14.603709177292759,3.2329598755687967,7.086267170931526,67.534143445344,253.44533202187932
steel,318.26419229745363,29.791623544434852,42.65819343719703,16.99081814331271,0.6365921248985191,67.50502909266449,49.12796930463503,430.7375280301055
steel,103.55958702191349,16.378557562692972,59.01299104742215,5.181711254898176,1.6429313901931406,70.21537430622786,17.61311206688641,272.57554770365067
cement,172.01401402126464,30.206564428082753,73.34468306781267,1.1404461274415674,2.791109358147196,11.14555859024371,83.62929759918752,398.91670142847414
plastic,158.7465143686333,16.360746281833393,49.014248263237484,6.069096439242786,2.7766661006587725,62.21823280542345,82.95744980470293,148.361571735086
glass,211.8540025503805,28.74468686921366,48.7700518514532,2.1572053214684717,3.6570436952132406,0.7862042055830276,44.780519933971526,210.8987545214683
steel,249.88277656467693,17.74105605656311,81.7326853993163,16.50575470537097,4.927578637537236,72.77949493701472,82.40217878614604,263.73287806973843
glass,151.32246089716932,28.246358270791646,66.58091449654664,18.38687063531057,1.2036296374019377,60.143853086954636,58.30283238284531,165.2440788520355
glass,283.22587430991996,29.444321973472924,40.44940154372378,11.390742301961225,3.7150685774860177,35.57021263311238,12.30189636195434,177.85105465553866
glass,271.4007782444372,21.204705674894093,40.905815865671656,10.578523996450329,1.9526440705153265,20.64861145387318,49.438760482432365,196.98699267082412
aluminum,329.49784620959133,21.0360011172231,83.9845847045323,12.939732195178806,2.47392058296193,3.1005548443345976,52.461608492397055,510.03733651114305
cement,340.88331885264006,24.167269588526125,61.72243919304316,1.653160308682779,3.375333598879781,6.515777031292735,46.976240518918985,539.1480100407475
steel,244.4047515186632,34.9809899620729,43.219643606254955,2.9611163287009927,3.1326582592339784,39.083397315220566,54.556683040381124,306.73162561827644
glass,260.26744820337615,17.134236382047085,68.97336040541771,17.49199224600671,4.226836411955539,50.0843767184641,16.398690915392258,182.27226374875286
glass,110.09040492233723,22.73392899974924,79.26854548322083,19.420327088717386,2.5426676138980815,40.55996961146779,58.63461675162043,167.4439530302245
glass,436.1930559396634,18.412022492432886,56.2054690708245,9.8160081357321,4.050932502419405,48.23143060843482,65.6087392724661,155.16579142965222
steel,79.37454090490876,31.43678645505805,68.77859601944289,13.299500553088732,1.0775746697661266,52.01497331565227,93.51101935110607,277.41395139815313
cement,388.3075643152654,26.767313784353135,42.75985719068057,2.8433461465046994,0.7890735913570666,47.415685331430225,80.128002127138,403.74480909157336
glass,476.09608835346063,20.503402249761358,53.877620782845426,18.698100859336932,2.0220393529277816,73.1101032257437,93.38881329162959,164.401898792575
glass,209.87778840661517,28.650234602324005,69.73392949977558,14.591123900053578,1.7066445332536437,25.25347849312528,20.646354643177673,230.7998687717967
glass,112.86156767132239,29.314718528215906,88.36762209938664,19.67822929268159,2.7229061711308455,69.5481840793878,72.63024873887784,147.93773058589676
steel,160.09477457212085,23.426017632667293,80.33036020591622,17.66528888558347,1.5943099111890167,44.04565076330914,26.3619178040453,500.66314706210426
plastic,281.31051644442937,27.115074610418688,67.91280955481311,11.01395297335871,3.1214019984833117,54.70305607118996,74.0151020102723,218.77895538607922
plastic,134.70448989607053,18.684973031453485,33.42014325311604,12.16817053806201,4.281566799148287,1.399857118991088,14.165394822558252,307.66877873523526
cement,293.6131872782594,20.68116778080858,89.68649727443437,19.36461945254772,2.483325684879186,20.832248703032672,81.26396923783615,566.2994798717137
glass,353.85387690291685,19.117639763566423,51.14886281660107,3.396092691893875,1.0843565603804646,54.09565970852314,82.98100909351236,131.08073991691398
plastic,204.48543613808343,21.571412654645883,66.13537814263543,7.124171664919073,3.996021866921927,5.663314880893955,66.13300145364516,242.71291772114688
steel,75.29625745694531,29.950412734930097,81.05116543932573,6.436565806707972,3.382012732969638,25.13296510695777,91.42754065100858,326.81148384866333
aluminum,370.4990923297214,18.517805668373242,44.12299571390145,10.393045409869403,4.616757274985951,16.937149771837667,22.2604017950388,417.3663939020669
aluminum,489.23871088980724,19.445655332771707,42.48636207578237,15.320683354680463,1.6402072947320052,71.6061247329476,58.78397657045349,361.12900620958396
steel,189.25815940078206,23.9594331276438,54.32830057982511,19.69769981536377,1.8151203053272456,23.58537906774135,40.136597750431626,489.5738784447969
aluminum,256.012219651643,20.179232100499505,82.72479142061579,4.736677415415838,4.762849997390301,16.449719015947288,62.1630709569432,348.3183033231228
glass,475.57179879846103,28.53640087260094,48.09521219241309,4.577747973425022,1.8668077080129473,7.441392741013999,22.22877713918303,218.91591101942998
cement,281.65290571991045,25.265210091408846,36.43334365250925,9.046158175737322,2.535650416429566,58.69142722915588,81.40160071325937,318.723372812149
plastic,419.6620637492859,22.08129124710188,69.34924603964356,11.208237799692723,3.5470591856715377,54.61369219702075,63.4423912800994,228.5621101063728
glass,67.55288934326816,24.111335639802178,83.45843308144222,11.820447911852943,4.245759687658586,79.32994743689825,23.90737735175348,144.3344254229415
aluminum,358.5432871693397,19.52554668287614,37.90840979380076,17.853812144492274,1.73761147619509,17.889009583413184,82.85323986684284,439.0752764520172
steel,222.27502764579586,27.61270589966161,55.80856392580958,9.31753604477444,1.8966690009865403,60.97036963602597,89.57500795415294,308.14991205988395
cement,263.33431884853593,32.51370255172212,46.2858518565632,1.0703457298159202,1.231525426691368,27.961824093551844,36.83629603049153,523.5512711892574
steel,62.65467782506569,22.506426915460274,67.60520091253987,3.775834745285084,4.203516085011206,18.80250390495349,65.44389458956793,373.4095552027294
glass,310.81852733570327,33.25210053766221,40.641081699584575,1.1338153778586952,4.124732207145099,6.14365474293872,45.165012712352585,166.57490225147555
cement,484.45188557027956,33.316286963814875,60.172531203935094,16.10709536800777,1.1108563389495547,78.19505473632098,91.97002489305885,416.33768026074455
steel,172.27291950418086,31.31911578830413,52.69893642991557,2.679542375788409,2.0400148615050706,78.51066673930241,63.52310559703225,233.51282316948053
cement,369.03392020569987,33.122018573608514,38.26404593326852,2.032613868624484,0.5833905511744998,11.4897102455053,65.9257062914382,621.4649470904304
steel,187.65266596768396,24.66269291130999,33.79098581161359,12.611688941013677,4.92680765154091,28.864504910240207,73.99203538276763,389.5852224936707
aluminum,498.3010218700874,24.490671252448813,78.96340542685942,9.209278416265738,4.08375825178869,47.63318412960867,85.36061252770386,401.65432981109416
steel,237.822323810213,17.88624087374963,35.61356441474013,1.316759461393029,4.430904189103465,18.917992979095565,27.978073688950285,316.563424790868
glass,194.0072508893263,25.120893848236733,39.750663917847376,19.235168707777415,4.332116300077568,69.10316983720026,44.575768628620445,144.1970665345616
aluminum,58.987819660112656,26.73203474809121,57.32369431487645,10.842291629261876,0.5335841318774873,33.81492957259405,71.03579370207316,343.81386700717036
aluminum,445.0902721248466,20.383794789466105,88.9353636561969,8.27515726670767,1.3004782643052484,28.137608907652183,47.41532793926142,448.05902256218957
glass,166.23519310741648,32.34023213821201,70.1560975050501,9.513624258378453,2.6955508787568583,16.34051743491171,63.27822355551174,177.78283965744828
glass,498.04032950345714,24.603670305237756,59.15313637137679,11.751183960802766,4.625402014034361,64.06544798878002,48.34605593281652,191.52708347306972
plastic,136.54209775295772,24.27872526909782,44.74911522135448,18.382000847181438,2.0093306607335615,76.18112116266978,55.309699658050455,207.05393553822753
aluminum,336.688649984622,32.973354031053276,57.390531320491974,3.83928891184759,4.684710173333386,36.69640925340306,25.438670859699858,386.7541401718542
plastic,232.8495039336955,33.53170766436762,72.6253089007447,8.959548871065454,2.8277247638943974,6.737040894167867,93.68895119196961,245.91548144355517
cement,371.7042971347799,23.59689339486311,48.38654019301458,19.282045292202948,4.840197012607344,23.154909442401753,50.76813322327894,562.4296245775627
cement,198.91164460108783,19.96574959261692,89.28083772392529,8.398405813670596,3.796757146581794,54.778013110480366,28.026905185577107,415.432776386108
aluminum,335.8692443115864,15.831196965445171,42.40786056264865,18.576226572494043,2.1475090306793803,8.290938118463647,69.70445609862716,372.9342751255654
steel,356.1128097486683,31.508797914972575,38.796498021600186,4.0336606379758635,4.05537462487147,49.30325986833157,13.813147398355946,393.7702506091045
aluminum,334.88830692330725,32.98047965298968,67.42462356525573,3.5464729920608438,1.020920208108461,67.53487166592653,21.840698790172716,334.81283963630045
plastic,453.8895469349378,33.155224873003576,35.24500847226503,18.793373294894288,4.214906786841871,63.30485714501335,27.07746387326941,295.555021449706
glass,180.11765050436793,34.04520156724648,32.99160878394986,3.8482758116956535,2.9191151212318145,46.06339768978478,64.83775708057678,138.80113079186177
aluminum,72.2806833660321,26.987171742716054,50.50047442910724,19.11301107181825,4.564358108252535,57.09650069413658,79.5423743958631,260.5783023654751
plastic,357.9959124811884,25.06440829717269,75.90893099167585,10.220522047172592,1.1722173630189443,51.86055632622576,24.65284077893913,286.26944465414755
cement,87.70593764671773,27.861219870800593,75.75204226653209,12.113686985595711,1.6980417567446462,2.5074135087093374,20.15315513696429,684.2302310503578
